Class,Order,Family,Korean_Name,Scientific_Name
Aves,Strigiformes,Strigidae,긴점박이올빼미,Strix uralensis
Aves,Strigiformes,Strigidae,긴꼬리올빼미,Surnia ulula
Aves,Strigiformes,Strigidae,금눈쇠올빼미,Athene noctua
Aves,Strigiformes,Strigidae,솔부엉이,Ninox scutulata
Aves,Strigiformes,Strigidae,칡부엉이,Asio otus
Aves,Strigiformes,Strigidae,쇠부엉이,Asio flammeus
Aves,Apodiformes,Apodidae,작은칼새,Aerodramus brevirostris
Aves,Apodiformes,Apodidae,바늘꼬리칼새,Hirundapus caudacutus
Aves,Apodiformes,Apodidae,칼새,Apus pacificus
Aves,Apodiformes,Apodidae,쇠칼새,Apus nipalensis
Aves,Coraciiformes,Coraciidae,파랑새,Eurystomus orientalis
Aves,Coraciiformes,Alcedinidae,호반새,Halcyon coromanda
Aves,Coraciiformes,Alcedinidae,청호반새,Halcyon pileata
Aves,Coraciiformes,Alcedinidae,물총새,Alcedo atthis
Aves,Coraciiformes,Alcedinidae,뿔호반새,Megaceryle lugubris
Aves,Coraciiformes,Upupidae,후투티,Upupa epops
Aves,Piciformes,Picidae,개미잡이,Jynx torquilla
Aves,Piciformes,Picidae,쇠딱다구리,Dendrocopos kizuki
Aves,Piciformes,Picidae,아물쇠딱다구리,Dendrocopos canicapillus
Aves,Piciformes,Picidae,쇠오색딱다구리,Dendrocopos minor
Aves,Piciformes,Picidae,큰오색딱다구리,Dendrocopos leucotos
Aves,Piciformes,Picidae,오색딱다구리,Dendrocopos major
Aves,Piciformes,Picidae,세가락딱다구리,Picoides tridactylus
Aves,Piciformes,Picidae,크낙새,Dryocopus javensis
Aves,Piciformes,Picidae,까막딱다구리,Dryocopus martius
Aves,Piciformes,Picidae,청딱다구리,Picus canus
Aves,Passeriformes,Pittidae,팔색조,Pitta nympha
Aves,Passeriformes,Pittidae,푸른날개팔색조,Pitta moluccensis
Aves,Passeriformes,Artamidae,회색숲제비,Artamus fuscus
Aves,Passeriformes,Campephagidae,할미새사촌,Pericrocotus divaricatus
Aves,Passeriformes,Laniidae,칡때까치,Lanius tigrinus
Aves,Passeriformes,Laniidae,때까치,Lanius bucephalus
Aves,Passeriformes,Laniidae,노랑때까치,Lanius cristatus
Aves,Passeriformes,Laniidae,붉은등때까치,Lanius collurio
Aves,Passeriformes,Laniidae,긴꼬리때까치,Lanius schach
Aves,Passeriformes,Laniidae,물때까치,Lanius sphenocercus
Aves,Passeriformes,Oriolidae,꾀꼬리,Oriolus chinensis
Aves,Passeriformes,Dicruridae,검은바람까마귀,Dicrurus macrocercus
Aves,Passeriformes,Dicruridae,회색바람까마귀,Dicrurus leucophaeus
Aves,Passeriformes,Dicruridae,바람까마귀,Dicrurus hottentottus
Aves,Passeriformes,Monarchidae,북방긴꼬리딱새,Terpsiphone paradisi
Aves,Passeriformes,Monarchidae,긴꼬리딱새,Terpsiphone atrocaudata
Aves,Passeriformes,Corvidae,어치,Garrulus glandarius
Aves,Passeriformes,Corvidae,물까치,Cyanopica cyanus
Aves,Passeriformes,Corvidae,잣까마귀,Nucifraga caryocatactes
Aves,Passeriformes,Corvidae,붉은부리까마귀,Pyrrhocorax pyrrhocorax
Aves,Passeriformes,Corvidae,갈까마귀,Corvus dauuricus
Aves,Passeriformes,Corvidae,떼까마귀,Corvus frugilegus
Aves,Passeriformes,Corvidae,까마귀,Corvus corone
Aves,Passeriformes,Corvidae,큰부리까마귀,Corvus macrorhynchos
Aves,Passeriformes,Corvidae,큰까마귀,Corvus corax
Aves,Passeriformes,Bombycillidae,황여새,Bombycilla garrulus
Aves,Passeriformes,Bombycillidae,홍여새,Bombycilla japonica
Aves,Passeriformes,Paridae,노랑배박새,Parus major
Aves,Passeriformes,Remizidae,스윈호오목눈이,Remiz pendulinus
Aves,Passeriformes,Hirundinidae,갈색제비,Riparia riparia
Aves,Passeriformes,Hirundinidae,제비,Hirundo rustica
Aves,Passeriformes,Hirundinidae,바위산제비,Ptyonoprogne rupestris
Aves,Passeriformes,Hirundinidae,흰털발제비,Delichon dasypus
Aves,Passeriformes,Hirundinidae,귀제비,Cecropis daurica
Aves,Passeriformes,Aegithalidae,오목눈이,Aegithalos caudatus
Aves,Passeriformes,Alaudidae,쇠종다리,Calandrella brachydactyla
Aves,Passeriformes,Alaudidae,뿔종다리,Galerida cristata
Aves,Passeriformes,Alaudidae,해변종다리,Eremophila alpestris
Aves,Passeriformes,Cisticolidae,개개비사촌,Cisticola juncidis
Aves,Passeriformes,Cisticolidae,꼬리치레,Rhopophilus pekinensis
Aves,Passeriformes,Pycnonotidae,검은이마직박구리,Pycnonotus sinensis
Aves,Passeriformes,Sylviidae,큰개개비,Megalurus pryeri
Aves,Passeriformes,Sylviidae,숲새,Urosphena squameiceps
Aves,Passeriformes,Sylviidae,쥐발귀개개비,Locustella lanceolata
Aves,Passeriformes,Sylviidae,북방개개비,Locustella certhiola
Aves,Passeriformes,Sylviidae,알락꼬리쥐발귀,Locustella ochotensis
Aves,Passeriformes,Sylviidae,섬개개비,Locustella pleskei
Aves,Passeriformes,Sylviidae,붉은허리개개비,Locustella fasciolata
Aves,Passeriformes,Sylviidae,연노랑솔새,Phylloscopus trochilus
Aves,Passeriformes,Sylviidae,검은다리솔새,Phylloscopus collybita
Aves,Passeriformes,Sylviidae,솔새사촌,Phylloscopus fuscatus
Aves,Passeriformes,Sylviidae,노랑배솔새사촌,Phylloscopus affinis
Aves,Passeriformes,Sylviidae,긴다리솔새사촌,Phylloscopus schwarzi
Aves,Passeriformes,Sylviidae,노랑허리솔새,Phylloscopus proregulus
Aves,Passeriformes,Sylviidae,노랑눈썹솔새,Phylloscopus inornatus
Aves,Passeriformes,Sylviidae,연노랑눈썹솔새,Phylloscopus humei
Aves,Passeriformes,Sylviidae,쇠솔새,Phylloscopus borealis
Aves,Passeriformes,Sylviidae,버들솔새,Phylloscopus plumbeitarsus
Aves,Passeriformes,Sylviidae,되솔새,Phylloscopus tenellipes
Aves,Passeriformes,Sylviidae,사할린되솔새,Phylloscopus borealoides
Aves,Passeriformes,Sylviidae,산솔새,Phylloscopus coronatus
Aves,Passeriformes,Timaliidae,수염오목눈이,Panurus biarmicus
Aves,Passeriformes,Regulidae,상모솔새,Regulus regulus
Aves,Passeriformes,Troglodytidae,굴뚝새,Troglodytes troglodytes
Aves,Passeriformes,Sittidae,동고비,Sitta europaea
Aves,Passeriformes,Sittidae,쇠동고비,Sitta villosa
Aves,Passeriformes,Certhiidae,나무발발이,Certhia familiaris
Aves,Passeriformes,Sturnidae,북방쇠찌르레기,Sturnus sturninus
Aves,Passeriformes,Sturnidae,잿빛쇠찌르레기,Sturnus sinensis
Aves,Passeriformes,Sturnidae,분홍찌르레기,Sturnus roseus
Aves,Passeriformes,Sturnidae,붉은부리찌르레기,Sturnus sericeus
Aves,Passeriformes,Sturnidae,찌르레기,Sturnus cineraceus
Aves,Passeriformes,Sturnidae,흰점찌르레기,Sturnus vulgaris
Aves,Passeriformes,Turdidae,호랑지빠귀,Zoothera aurea
Aves,Passeriformes,Turdidae,되지빠귀,Turdus hortulorum
Aves,Passeriformes,Turdidae,검은지빠귀,Turdus cardis
Aves,Passeriformes,Turdidae,흰눈썹붉은배지빠귀,Turdus obscurus
Aves,Passeriformes,Turdidae,흰배지빠귀,Turdus pallidus
Aves,Passeriformes,Turdidae,붉은배지빠귀,Turdus chrysolaus
Aves,Passeriformes,Turdidae,검은목지빠귀,Turdus atrogularis
Aves,Passeriformes,Turdidae,붉은목지빠귀,Turdus ruficollis
Aves,Passeriformes,Turdidae,노랑지빠귀,Turdus naumanni
Aves,Passeriformes,Turdidae,개똥지빠귀,Turdus eunomus
Aves,Passeriformes,Turdidae,붉은날개지빠귀,Turdus iliacus
Aves,Passeriformes,Turdidae,큰점지빠귀,Turdus mupinensis
Aves,Passeriformes,Muscicapidae,꼬까울새,Erithacus rubecula
Aves,Passeriformes,Muscicapidae,흰눈썹울새,Luscinia svecica
Aves,Passeriformes,Muscicapidae,검은머리딱새,Phoenicurus ochruros
Aves,Passeriformes,Muscicapidae,딱새,Phoenicurus auroreus
Aves,Passeriformes,Muscicapidae,부채꼬리바위딱새,Rhyacornis fuliginosa
Aves,Passeriformes,Muscicapidae,흰머리바위딱새,Chaimarrornis leucocephalus
Aves,Passeriformes,Muscicapidae,검은딱새,Saxicola torquatus
Aves,Passeriformes,Muscicapidae,검은뺨딱새,Saxicola ferreus
Aves,Passeriformes,Muscicapidae,긴다리사막딱새,Oenanthe isabellina
Aves,Passeriformes,Muscicapidae,사막딱새,Oenanthe oenanthe
Aves,Passeriformes,Muscicapidae,검은등사막딱새,Oenanthe pleschanka
Aves,Passeriformes,Muscicapidae,검은꼬리사막딱새,Oenanthe deserti
Aves,Passeriformes,Muscicapidae,바다직박구리,Monticola solitarius
Aves,Passeriformes,Muscicapidae,꼬까직박구리,Monticola gularis
Aves,Passeriformes,Muscicapidae,제비딱새,Muscicapa griseisticta
Aves,Passeriformes,Muscicapidae,솔딱새,Muscicapa sibirica
Aves,Passeriformes,Muscicapidae,쇠솔딱새,Muscicapa dauurica
Aves,Passeriformes,Muscicapidae,회색머리딱새,Muscicapa ferruginea
Aves,Passeriformes,Muscicapidae,흰눈썹황금새,Ficedula zanthopygia
Aves,Passeriformes,Muscicapidae,황금새,Ficedula narcissina
Aves,Passeriformes,Muscicapidae,노랑딱새,Ficedula mugimaki
Aves,Passeriformes,Muscicapidae,붉은가슴흰꼬리딱새,Ficedula parva
Aves,Passeriformes,Muscicapidae,큰유리새,Cyanoptila cyanomelana
Aves,Passeriformes,Muscicapidae,파랑딱새,Eumyias thalassinus
Aves,Passeriformes,Muscicapidae,붉은가슴딱새,Niltava davidi
Aves,Passeriformes,Cinclidae,물까마귀,Cinclus pallasii
Aves,Passeriformes,Passeridae,집참새,Passer domesticus
Aves,Passeriformes,Passeridae,참새,Passer montanus
Aves,Passeriformes,Estrildidae,얼룩무늬납부리새,Lonchura punctulata
Aves,Passeriformes,Prunellidae,바위종다리,Prunella collaris
Aves,Passeriformes,Prunellidae,멧종다리,Prunella montanella
Aves,Passeriformes,Motacillidae,물레새,Dendronanthus indicus
Aves,Passeriformes,Motacillidae,노랑머리할미새,Motacilla citreola
Aves,Passeriformes,Motacillidae,노랑할미새,Motacilla cinerea
Aves,Passeriformes,Motacillidae,알락할미새,Motacilla alba
Aves,Passeriformes,Motacillidae,검은등할미새,Motacilla grandis
Aves,Passeriformes,Motacillidae,큰밭종다리,Anthus richardi
Aves,Passeriformes,Motacillidae,쇠밭종다리,Anthus godlewskii
Aves,Passeriformes,Motacillidae,풀밭종다리,Anthus pratensis
Aves,Passeriformes,Motacillidae,나무밭종다리,Anthus trivialis
Aves,Passeriformes,Motacillidae,힝둥새,Anthus hodgsoni
Aves,Passeriformes,Motacillidae,흰등밭종다리,Anthus gustavi
Aves,Passeriformes,Motacillidae,한국밭종다리,Anthus roseatus
Aves,Passeriformes,Motacillidae,붉은가슴밭종다리,Anthus cervinus
Aves,Passeriformes,Motacillidae,밭종다리,Anthus rubescens
Aves,Passeriformes,Motacillidae,옅은밭종다리,Anthus spinoletta
Aves,Passeriformes,Fringillidae,되새,Fringilla montifringilla
Aves,Passeriformes,Fringillidae,갈색양진이,Leucosticte arctoa
Aves,Passeriformes,Fringillidae,긴꼬리홍양진이,Uragus sibiricus
Aves,Passeriformes,Fringillidae,붉은양진이,Carpodacus erythrinus
Aves,Passeriformes,Fringillidae,양진이,Carpodacus roseus
Aves,Passeriformes,Fringillidae,솔양진이,Pinicola enucleator
Aves,Passeriformes,Fringillidae,솔잣새,Loxia curvirostra
Aves,Passeriformes,Fringillidae,흰죽지솔잣새,Loxia leucoptera
Aves,Passeriformes,Fringillidae,멋쟁이새,Pyrrhula pyrrhula
Aves,Passeriformes,Fringillidae,콩새,Coccothraustes coccothraustes
Aves,Passeriformes,Fringillidae,밀화부리,Eophona migratoria
Aves,Passeriformes,Fringillidae,큰부리밀화부리,Eophona personata
Aves,Passeriformes,Emberizidae,노랑멧새,Emberiza citrinella
Aves,Passeriformes,Emberizidae,흰머리멧새,Emberiza leucocephalos
Aves,Passeriformes,Emberizidae,멧새,Emberiza cioides
Aves,Passeriformes,Emberizidae,점박이멧새,Emberiza jankowskii
Aves,Passeriformes,Emberizidae,회색머리멧새,Emberiza hortulana
Aves,Passeriformes,Emberizidae,흰배멧새,Emberiza tristrami
Aves,Passeriformes,Emberizidae,붉은뺨멧새,Emberiza fucata
Aves,Passeriformes,Emberizidae,쇠붉은뺨멧새,Emberiza pusilla
Aves,Passeriformes,Emberizidae,노랑눈썹멧새,Emberiza chrysophrys
Aves,Passeriformes,Emberizidae,쑥새,Emberiza rustica
Aves,Passeriformes,Emberizidae,노랑턱멧새,Emberiza elegans
Aves,Passeriformes,Emberizidae,검은머리촉새,Emberiza aureola
Aves,Passeriformes,Emberizidae,꼬까참새,Emberiza rutila
Aves,Passeriformes,Emberizidae,검은머리멧새,Emberiza melanocephala
Aves,Passeriformes,Emberizidae,붉은머리멧새,Emberiza bruniceps
Aves,Passeriformes,Emberizidae,무당새,Emberiza sulphurata
Aves,Passeriformes,Emberizidae,촉새,Emberiza spodocephala
Aves,Passeriformes,Emberizidae,검은멧새,Emberiza variabilis
Aves,Passeriformes,Emberizidae,북방검은머리쑥새,Emberiza pallasi
Aves,Passeriformes,Emberizidae,쇠검은머리쑥새,Emberiza yessoensis
Aves,Passeriformes,Emberizidae,긴발톱멧새,Calcarius lapponicus
Aves,Passeriformes,Emberizidae,흰멧새,Plectrophenax nivalis
Aves,Passeriformes,Emberizidae,흰정수리북미멧새,Zonotrichia leucophrys
Aves,Passeriformes,Emberizidae,초원멧새,Passerculus sandwichensis
Aves,Anseriformes,Anatidae,미국쇠오리,Anas carolinensis
Aves,Passeriformes,Emberizidae,검은머리쑥새,Emberiza schoeniclus
Aves,Anseriformes,Anatidae,노랑부리검둥오리사촌,Melanitta fusca
Aves,Passeriformes,Zosteropidae,한국동박새,Zosterops erythropleurus
Aves,Passeriformes,Zosteropidae,동박새,Zosterops japonicus
Aves,Charadriiformes,Laridae,작은노랑발갈매기,Larus fuscus
Aves,Passeriformes,Motacillidae,백할미새,Motacilla alba lugens
Aves,Passeriformes,Motacillidae,검은턱할미새,Motacilla alba ocularis
Aves,Passeriformes,Motacillidae,시베리아알락할미새,Motacilla alba baicalensis
Aves,Charadriiformes,Laridae,큰제비갈매기,Thalasseus bergii
Aves,Cuculiformes,Cuculidae,우는뻐꾸기,Cacomantis merulinus
Aves,Passeriformes,Corvidae,집까마귀,Corvus splendens
Aves,Passeriformes,Dicruridae,큰부리바람까마귀,Dicrurus annectans
Aves,Passeriformes,Sturnidae,검은머리갈색찌르레기,Acridotheres tristis
Aves,Ciconiiformes,Ardeidae,검은해오라기,Ixobrychus flavicollis
Aves,Charadriiformes,Laridae,한국재갈매기,Larus cachinnans
Aves,Columbiformes,Columbidae,멧비둘기,Streptopelia orientalis
Aves,Anseriformes,Anatidae,큰부리큰기러기,Anser fabalis middendorffi
Aves,Passeriformes,Muscicapidae,흰꼬리딱새,Ficedula albicilla
Aves,Charadriiformes,Laridae,큰부리제비갈매기,Gelochelidon nilotica
Aves,Piciformes,Picidae,붉은배오색딱다구리,Dendrocopos hyperythrus
Aves,Ciconiiformes,Ardeidae,대백로,Ardea alba alba
Aves,Anseriformes,Anatidae,흰뺨검둥오리,Anas zonorhyncha
Aves,Ciconiiformes,Ardeidae,중백로,Ardea intermedia
Aves,Falconiformes,Accipitridae,흰배줄무늬수리,Aquila fasciata
Aves,Falconiformes,Accipitridae,뿔매,Nisaetus nipalensis
Aves,Gruiformes,Rallidae,흰눈썹뜸부기,Rallus indicus
Aves,Charadriiformes,Charadriidae,흰죽지꼬마물떼새,Charadrius hiaticula
Aves,Charadriiformes,Charadriidae,흰목물떼새,Charadrius placidus
Aves,Charadriiformes,Charadriidae,꼬마물떼새,Charadrius dubius
Aves,Charadriiformes,Charadriidae,흰물떼새,Charadrius alexandrinus
Aves,Charadriiformes,Charadriidae,왕눈물떼새,Charadrius mongolus
Aves,Charadriiformes,Charadriidae,검은이마왕눈물떼새,Charadrius atrifrons
Aves,Charadriiformes,Charadriidae,큰왕눈물떼새,Charadrius leschenaultii
Aves,Charadriiformes,Charadriidae,큰물떼새,Charadrius veredus
Aves,Charadriiformes,Scolopacidae,흑꼬리도요,Limosa limosa
Aves,Charadriiformes,Scolopacidae,큰뒷부리도요,Limosa lapponica
Aves,Charadriiformes,Alcidae,흰눈썹바다오리,Cepphus carbo
Aves,Cuculiformes,Cuculidae,벙어리뻐꾸기,Cuculus optatus
Aves,Strigiformes,Tytonidae,가면올빼미,Tyto longimembris
Aves,Caprimulgiformes,Caprimulgidae,쏙독새,Caprimulgus jotaka
Aves,Passeriformes,Paridae,진박새,Periparus ater
Aves,Passeriformes,Paridae,곤줄박이,Sittiparus varius
Aves,Passeriformes,Paridae,박새,Parus cinereus
Aves,Passeriformes,Alaudidae,종다리,Alauda arvensis
Aves,Passeriformes,Sylviidae,개개비,Acrocephalus orientalis
Aves,Passeriformes,Sylviidae,쇠개개비,Acrocephalus bistrigiceps
Aves,Passeriformes,Sylviidae,북방쇠개개비,Acrocephalus agricola
Aves,Passeriformes,Sylviidae,쇠흰턱딱새,Sylvia curruca
Aves,Passeriformes,Timaliidae,붉은머리오목눈이,Suthora webbiana
Aves,Passeriformes,Muscicapidae,울새,Larvivora sibilans
Aves,Passeriformes,Muscicapidae,대륙큰유리새,Cyanoptila cumatilis
Aves,Charadriiformes,Laridae,뿔제비갈매기,Thalasseus bernsteini
Aves,Passeriformes,Prunellidae,쇠바위종다리,Prunella rubida
Aves,Passeriformes,Sylviidae,비늘무늬덤불개개비,Sylvia nisoria
Aves,Anseriformes,Anatidae,붉은가슴기러기,Branta ruficollis
Aves,Charadriiformes,Laridae,흰제비갈매기,Gygis alba
Aves,Passeriformes,Muscicapidae,흰죽지검은딱새,Saxicola caprata
Aves,Anseriformes,Anatidae,꼬마오리,Bucephala albeola
Aves,Procellariiformes,Diomedeidae,레이산알바트로스,Phoebastria immutabilis
Aves,Ciconiiformes,Threskiornithidae,적갈색따오기,Plegadis falcinellus
Aves,Charadriiformes,Laridae,알류샨제비갈매기,Onychoprion aleuticus
Aves,Falconiformes,Accipitridae,검은어깨매,Elanus caeruleus
Aves,Passeriformes,Stenostiridae,회색머리노랑딱새,Culicicapa ceylonensis
Aves,Passeriformes,Sylviidae,풀쇠개개비,Acrocephalus schoenobaenus
Aves,Passeriformes,Sturnidae,검은뿔찌르레기,Acridotheres cristatellus
Aves,Passeriformes,Turdidae,갈색지빠귀,Turdus feae
Aves,Passeriformes,Turdidae,회색머리지빠귀,Turdus pilaris
Aves,Charadriiformes,Alcidae,뿔바다오리,Aethia cristatella
Aves,Falconiformes,Accipitridae,검은댕기수리,Aviceda leuphotes
Aves,Passeriformes,Sylviidae,덤불개개비,Acrocephalus dumetorum
Aves,Falconiformes,Accipitridae,작은새매,Accipiter virgatus
Aves,Passeriformes,Muscicapidae,흰목딱새,Phoenicurus schisticeps
Aves,Anseriformes,Anatidae,북미댕기흰죽지,Aythya collaris
Aves,Anseriformes,Anatidae,쇠검은머리흰죽지,Aythya affinis
Aves,Passeriformes,Alaudidae,흰날개종다리,Melanocorypha mongolica
Aves,Passeriformes,Muscicapidae,갈색솔딱새,Muscicapa muttui
Aves,Passeriformes,Muscicapidae,흰꼬리유리딱새,Myiomela leucura
Aves,Passeriformes,Turdidae,대륙점지빠귀,Turdus viscivorus
Aves,Passeriformes,Sylviidae,회색머리노랑솔새,Phylloscopus tephrocephalus
Aves,Anseriformes,Anatidae,흰이마검둥오리,Melanitta perspicillata
Aves,Passeriformes,Campephagidae,갈색할미새사촌,Pericrocotus cantonensis
Aves,Passeriformes,Sylviidae,연노랑허리솔새,Phylloscopus yunnanensis
Aves,Passeriformes,Sylviidae,쇠덤불개개비,Iduna caligata
Aves,Passeriformes,Sylviidae,노랑배솔새,Phylloscopus ricketti
Aves,Passeriformes,Fringillidae,푸른머리되새,Fringilla coelebs
Aves,Passeriformes,Fringillidae,바위양진이,Bucanetes mongolicus
Aves,Passeriformes,Laniidae,넓은이마홍때까치,Lanius cristatus confusus
Aves,Passeriformes,Laniidae,홍때까치,Lanius cristatus crisatus
Aves,Passeriformes,Aegithalidae,흰머리오목눈이,Aegithalos caudatus caudatus
Aves,Passeriformes,Sylviidae,솔새,Phylloscopus xanthodryas
Aves,Passeriformes,Sylviidae,큰솔새,Phylloscopus examinandus
Aves,Passeriformes,Emberizidae,섬촉새,Emberiza personata
Aves,Passeriformes,Motacillidae,흰이마알락할미새,Motacilla alba personata
Aves,Passeriformes,Zosteropidae,작은동박새,Zosterops simplex
Aves,Anseriformes,Anatidae,홍머리오리,Mareca penelope
Aves,Passeriformes,Fringillidae,재색멋쟁이새,Pyrrhula pyrrhula griseiventris
Aves,Passeriformes,Fringillidae,붉은배멋쟁이새,Pyrrhula pyrrhula cassinii
Aves,Passeriformes,Hirundinidae,흰턱제비,Delichon lagopodum
Aves,Passeriformes,Motacillidae,긴발톱할미새,Motacilla tschutschensis
Aves,Passeriformes,Sylviidae,휘파람새,Horornis canturians
Aves,Passeriformes,Sylviidae,섬휘파람새,Horornis diphone
Aves,Passeriformes,Sylviidae,히말라야산솔새,Phylloscopus claudiae
Aves,Anseriformes,Anatidae,넓적부리,Spatula clypeata
Aves,Anseriformes,Anatidae,아메리카홍머리오리,Mareca americana
Aves,Anseriformes,Anatidae,청머리오리,Mareca falcata
Aves,Anseriformes,Anatidae,발구지,Spatula querquedula
Aves,Anseriformes,Anatidae,가창오리,Sibirionetta formosa
Aves,Anseriformes,Anatidae,알락오리,Mareca strepera
Aves,Anseriformes,Anatidae,캐나다기러기,Branta hutchinsii
Aves,Anseriformes,Anatidae,검둥오리사촌,Melanitta stejnegeri
Aves,Charadriiformes,Charadriidae,흰눈썹물떼새,Eudromias morinellus
Aves,Charadriiformes,Laridae,긴목갈매기,Chroicocephalus genei
Aves,Charadriiformes,Laridae,큰검은머리갈매기,Ichthyaetus ichthyaetus
Aves,Charadriiformes,Laridae,꼬마갈매기,Hydrocoloeus minutus
